ID,y
3612,109.87075
3614,98.02364
3615,95.033585
3617,101.45164
3618,111.69259
3619,111.10853
3620,108.20879
3621,96.05805
3625,104.90375
3626,102.55981
3630,102.40568
3631,107.24884
3632,96.06253
3633,93.48543
3634,109.890686
3637,98.56201
3639,93.58699
3640,108.54518
3641,93.2177
3644,111.48306
3645,99.37258
3646,92.99716
3647,92.24145
3648,110.87245
3653,112.85882
3654,100.36154
3655,109.60257
3659,101.936
3660,97.51387
3662,107.324005
3666,101.16238
3668,99.45582
3671,99.678314
3673,94.7307
3674,105.05571
3675,96.74263
3681,94.39102
3682,113.543144
3686,104.87437
3687,94.12157
3692,79.34241
3695,109.76648
3696,98.44736
3699,109.169014
3705,117.68688
3707,80.57396
3708,95.61523
3709,111.86313
3710,97.47171
3712,97.13431
3715,113.49368
3716,95.483505
3720,103.30093
3722,80.57396
3726,92.150475
3728,98.46735
3729,115.37648
3731,104.1183
3735,110.06586
3736,100.04028
3739,102.59027
3741,111.17956
3743,106.18623
3744,95.945496
3745,114.00532
3746,103.49512
3751,97.87441
3753,95.640785
3760,112.1114
3761,97.02457
3762,108.82066
3763,93.49603
3765,93.50992
3768,109.56577
3769,93.98593
3770,94.50114
3773,111.31411
3774,101.251045
3776,96.997986
3778,95.486435
3779,109.193756
3780,95.82128
3781,101.48048
3782,104.098465
3783,110.25229
3784,102.20556
3786,92.73829
3789,102.94323
3790,98.27415
3793,110.9636
3795,113.00012
3797,95.64971
3798,117.70551
3800,108.70523
3804,100.62528
3810,99.63062
3815,112.934975
3816,100.62528
3818,105.765816
3824,110.1349
3828,101.65391
3830,109.12055
3831,96.23806
3832,77.82771
3834,113.636444
3835,96.243416
3836,108.91262
3838,95.821976
3839,117.00001
3840,111.1878
3845,94.54184
3846,109.60833
3847,96.19879
3849,77.284676
3853,107.24487
3855,106.85235
3856,97.26761
3864,83.92041
3865,98.99476
3866,115.60165
3867,107.02201
3868,108.70523
3869,95.42284
3871,96.32444
3875,109.91047
3876,98.465065
3878,92.621735
3879,110.97366
3881,108.70523
3883,104.39472
3884,96.25587
3886,109.33256
3890,101.742874
3893,107.50712
3897,100.622375
3901,96.24664
3902,105.977745
3913,107.12941
3914,94.00819
3916,93.065186
3917,111.07676
3924,102.07014
3925,94.50115
3928,95.44841
3929,113.63819
3932,94.86948
3933,108.58448
3934,80.19176
3935,94.39136
3936,97.68736
3937,108.18462
3938,89.929146
3939,102.00556
3943,91.72768
3944,110.50245
3945,110.87294
3946,101.180885
3947,108.68225
3948,96.60238
3949,110.832344
3950,95.15962
3951,103.49187
3952,92.59323
3953,99.327065
3961,114.8169
3962,92.94291
3966,97.653564
3967,107.66561
3968,101.693985
3969,111.17949
3970,101.31346
3971,100.68609
3973,98.35294
3974,111.037094
3975,114.16617
3977,94.87481
3979,104.23625
3985,104.07185
3986,108.87439
3988,102.02924
3991,94.07456
3992,105.497536
3993,104.18904
3994,97.921616
3995,114.02796
4005,103.23295
4007,97.51686
4008,109.49456
4009,98.556244
4010,106.43343
4011,79.77697
4012,95.36884
4013,102.0806
4015,103.481636
4016,104.97238
4018,101.64026
4025,95.1089
4026,102.786
4028,108.421814
4029,97.36391
4031,97.84791
4032,111.30791
4033,97.50378
4034,107.05571
4037,103.30606
4038,105.32272
4039,95.34429
4041,95.8788
4042,104.1837
4043,96.264465
4044,108.58448
4045,91.98727
4046,106.93706
4047,96.07836
4048,101.416725
4049,105.9618
4051,93.121765
4052,112.88407
4058,103.315956
4062,113.3477
4064,105.918076
4067,97.51795
4068,77.652565
4070,101.3952
4072,118.65714
4074,110.1032
4075,95.950325
4076,109.995316
4077,95.95798
4078,104.11346
4080,108.58448
4082,101.25464
4085,92.66232
4086,101.230385
4088,102.786
4089,98.94469
4092,77.35766
4094,100.33591
4095,109.90377
4096,100.77818
4097,109.73998
4102,103.66986
4105,105.9065
4107,110.58284
4111,101.31471
4112,103.68999
4113,93.70125
4114,105.48048
4115,94.75895
4116,109.35487
4117,97.13844
4118,94.96543
4119,108.37134
4120,94.9505
4122,79.65964
4125,92.79531
4126,111.50056
4129,110.153786
4134,106.97202
4137,92.964676
4141,100.906334
4142,99.45457
4144,99.11486
4145,102.07014
4146,104.85878
4150,98.08079
4151,80.14816
4154,97.51795
4156,92.46082
4157,105.408615
4159,104.97238
4160,95.086426
4161,108.65803
4168,95.492714
4171,108.14798
4172,109.65817
4173,97.9223
4175,92.248474
4176,108.58448
4177,99.11486
4178,99.979675
4179,105.53211
4181,104.79474
4183,97.36391
4184,108.48206
4185,92.21786
4186,111.49113
4188,103.05077
4190,112.21498
4192,92.82125
4193,104.2937
4194,110.45799
4195,105.57015
4196,78.24994
4202,97.948784
4203,99.39386
4208,89.910095
4209,111.83712
4210,99.771095
4211,106.938156
4212,116.97731
4214,105.85269
4215,95.65826
4216,103.717705
4217,92.79113
4219,92.8908
4222,108.18462
4224,77.35471
4231,106.74722
4232,97.36391
4234,102.10327
4236,99.11486
4237,104.501915
4240,97.02043
4242,99.29819
4243,92.934944
4247,93.374016
4248,115.61556
4249,100.09843
4254,105.36501
4263,93.256386
4265,115.08061
4267,107.95787
4268,111.137024
4271,108.52882
4272,99.15955
4273,108.077934
4274,96.01747
4276,92.37257
4278,100.9928
4280,95.58559
4281,111.15019
4283,100.58508
4284,110.55105
4285,110.49797
4286,106.44823
4287,98.05273
4288,119.38571
4289,95.12186
4290,86.895256
4293,95.18252
4296,111.34983
4297,94.26738
4299,94.77035
4303,108.46685
4310,101.09627
4312,104.098
4318,105.426216
4320,105.666405
4322,100.61154
4323,113.720116
4325,106.391075
4326,111.04461
4328,110.19934
4330,108.36691
4332,112.18387
4333,100.46846
4335,98.67225
4336,100.41797
4338,104.647675
4341,95.1427
4342,106.27571
4344,103.51301
4347,95.355804
4348,105.65917
4351,106.60866
4352,96.06481
4353,99.0558
4355,105.17224
4356,92.66232
4359,103.99722
4360,99.165474
4361,97.00101
4364,100.855255
4365,103.581726
4368,99.31377
4372,93.00381
4374,91.93202
4376,93.842896
4377,112.00918
4380,94.01418
4383,104.797
4384,95.01262
4385,98.97427
4389,97.16625
4391,93.41741
4392,106.118515
4393,90.89992
4395,95.63397
4396,110.55657
4398,110.88768
4399,109.809555
4401,90.19316
4406,101.547516
4408,105.871315
4412,105.65917
4415,101.79295
4418,105.791664
4419,91.93202
4420,77.61345
4422,109.739716
4423,91.93202
4425,96.01357
4428,100.49286
4431,109.07915
4434,103.73691
4436,96.59453
4437,111.34722
4439,116.91187
4440,98.25764
4441,110.29591
4444,100.23889
4445,105.90081
4446,93.79367
4447,110.37136
4452,109.429504
4456,106.430695
4457,92.81345
4458,98.792
4460,92.66232
4461,116.61989
4462,96.94485
4465,103.63084
4466,103.22504
4468,98.23567
4469,107.88565
4472,107.9221
4475,93.47791
4478,96.4982
4479,114.76362
4480,94.00518
4483,80.3418
4484,94.84575
4485,108.02858
4486,101.31346
4488,100.516624
4489,111.648796
4490,95.94101
4491,99.115456
4492,93.530914
4493,106.053764
4494,95.91803
4495,99.84822
4498,77.80388
4499,92.34831
4500,103.10104
4503,106.514885
4505,103.43014
4506,96.853836
4507,94.11756
4508,105.426216
4510,110.13225
4511,91.28
4513,102.843475
4516,80.957535
4519,93.38528
4521,105.94655
4531,92.52205
4532,77.567566
4533,104.21881
4534,104.17243
4536,105.426216
4537,92.81345
4539,95.418594
4542,104.15795
4545,93.31299
4549,91.01138
4551,98.738884
4554,101.760025
4556,105.91108
4559,112.08097
4561,112.25374
4562,108.91636
4566,111.25531
4569,93.488266
4570,110.55657
4573,93.93336
4574,101.59746
4575,98.02509
4577,92.655045
4578,109.72005
4580,99.33789
4582,99.965965
4583,109.739716
4585,95.1765
4587,105.426216
4595,92.75931
4596,105.28279
4601,100.651596
4602,109.75347
4603,93.400536
4605,101.15176
4606,96.73147
4607,110.665596
4608,94.32748
4610,95.32237
4613,108.87284
4617,95.540306
4618,111.23278
4619,91.85127
4620,95.65032
4622,96.90484
4625,92.66232
4626,105.426216
4627,95.5633
4629,83.88051
4631,90.21633
4633,105.426216
4634,111.41551
4635,95.007095
4639,97.93652
4640,105.911736
4642,105.32692
4644,98.60677
4646,105.426216
4647,99.66333
4648,79.690544
4649,93.13153
4650,110.71441
4655,91.01138
4660,94.385994
4661,112.27635
4662,92.486305
4663,113.19243
4665,97.22754
4666,111.91349
4667,105.182594
4668,93.26853
4670,94.17465
4671,103.139854
4672,100.419624
4673,105.938354
4675,108.2345
4676,95.47034
4677,110.37435
4680,97.171684
4682,96.1404
4683,107.35091
4685,105.65917
4686,93.33028
4688,109.81856
4690,102.70722
4692,109.28609
4693,93.55672
4697,91.09173
4700,106.25362
4702,109.056305
4707,117.40663
4708,92.48848
4710,83.11667
4716,103.69785
4717,96.19521
4718,94.76031
4720,95.652534
4721,80.01252
4723,98.07095
4726,110.87908
4727,91.51826
4729,96.33269
4731,97.53532
4732,105.931625
4735,105.29443
4736,106.40621
4737,93.400536
4738,108.474945
4739,111.87067
4744,106.67905
4747,94.96376
4749,108.84851
4750,92.48848
4752,110.50245
4755,101.48092
4756,106.86266
4757,111.93105
4758,95.52257
4759,106.29906
4763,97.31851
4764,107.773346
4765,94.87561
4766,94.277916
4767,100.028015
4769,111.33454
4770,95.321
4771,79.59128
4772,105.089645
4774,110.45799
4776,102.194336
4777,107.41146
4778,101.901405
4780,95.70938
4784,96.42142
4786,103.16533
4787,77.61345
4788,96.128334
4789,110.50245
4791,104.41471
4792,94.81821
4795,109.162735
4796,90.0712
4803,92.52201
4805,92.36515
4807,94.40747
4809,97.66294
4816,92.85994
4817,81.86475
4818,90.41392
4820,93.81095
4821,105.25698
4823,110.40983
4824,98.05473
4825,112.98829
4829,94.90423
4830,97.948784
4831,110.05737
4833,105.52384
4836,92.58308
4837,109.81856
4838,94.245995
4840,96.47009
4841,80.46923
4842,90.18278
4843,108.220314
4844,93.87092
4849,108.5617
4851,99.36153
4852,94.83685
4858,93.56668
4860,97.948784
4863,111.312
4864,96.94784
4865,110.72061
4867,97.05268
4868,96.736664
4869,110.10955
4873,93.44389
4875,102.58104
4876,109.36802
4877,98.6598
4878,110.00344
4880,77.32308
4886,112.46025
4888,107.59048
4889,92.95801
4890,108.42058
4893,96.206726
4895,96.21844
4896,102.30481
4899,94.67457
4901,100.1854
4902,110.57495
4903,96.05841
4904,110.50245
4910,92.98924
4912,92.4089
4915,97.019135
4916,106.76761
4917,100.51799
4920,105.089645
4927,105.52525
4928,95.58975
4931,107.451546
4934,93.257515
4936,95.0832
4939,109.24855
4942,110.68591
4943,97.59311
4944,105.816284
4945,96.86697
4947,107.75767
4948,91.156525
4951,93.91648
4952,110.50245
4953,94.15784
4956,96.05841
4957,116.9329
4958,102.45813
4960,95.822586
4968,94.56438
4969,104.0491
4971,107.95599
4973,110.91366
4975,111.45608
4976,96.12067
4978,94.92476
4979,98.15343
4982,97.06485
4983,102.27936
4984,99.09507
4985,117.46416
4986,102.5602
4987,114.24569
4988,99.72204
4994,97.62347
4995,93.79163
5002,81.04805
5004,94.74327
5005,103.95004
5006,98.95158
5007,108.14874
5009,110.75319
5011,110.91366
5014,105.233116
5015,104.57166
5018,97.80425
5019,112.3312
5020,93.619194
5021,104.83399
5022,93.02994
5023,99.55834
5025,97.3991
5032,103.70623
5034,90.77617
5036,92.28122
5038,95.13692
5039,110.500824
5046,99.16343
5049,112.3312
5051,92.24196
5052,93.54813
5053,110.45799
5054,96.43713
5055,92.52587
5057,92.81345
5059,94.18931
5062,100.04266
5063,112.07304
5065,112.34125
5069,94.664085
5071,98.58427
5074,107.8979
5075,92.927826
5076,92.93444
5077,77.652565
5079,106.52507
5080,96.509636
5081,110.03879
5083,104.99674
5088,108.199936
5089,93.99439
5093,100.965065
5094,104.29749
5095,95.245285
5099,106.14384
5101,111.23443
5103,104.548805
5104,94.408905
5105,104.47048
5107,93.784836
5108,105.194824
5109,94.64629
5111,97.8562
5112,110.19625
5113,98.7049
5114,102.64273
5115,95.06955
5118,92.68696
5122,96.43713
5123,80.67506
5125,93.68071
5127,107.06887
5128,98.60236
5129,115.138115
5132,98.95158
5134,110.24418
5135,95.331825
5137,108.6186
5142,94.33437
5143,102.167915
5144,94.46159
5148,94.80626
5149,92.50802
5150,102.07014
5154,77.61345
5155,96.85828
5159,93.26224
5164,95.082985
5165,118.14063
5166,90.9222
5167,106.06511
5169,109.67761
5171,90.385956
5172,110.23885
5176,96.5867
5184,104.79362
5185,107.279175
5186,103.479744
5188,102.90139
5189,105.26641
5190,97.42008
5191,118.14063
5193,110.153786
5196,93.249435
5199,80.59939
5200,108.5419
5203,98.057686
5204,112.50473
5205,98.45284
5207,96.823975
5208,99.10247
5212,97.30953
5214,96.042206
5218,97.619385
5220,101.03543
5222,92.990944
5224,95.50578
5225,105.089645
5227,110.36753
5229,106.881294
5232,93.21025
5233,119.61559
5234,103.68093
5237,110.32278
5239,110.74862
5240,94.52506
5241,114.39556
5244,94.19791
5248,110.93533
5251,91.77238
5253,92.48848
5255,97.494156
5256,96.943924
5257,92.756
5259,97.96847
5260,107.609825
5266,93.48454
5268,97.73569
5275,110.03879
5276,102.7545
5277,95.826164
5279,95.311264
5280,107.04997
5281,91.95417
5283,104.01062
5284,79.9309
5285,93.77872
5286,103.05599
5287,97.8642
5289,90.959045
5290,110.153786
5292,109.64272
5293,98.63471
5294,103.953964
5297,93.57837
5299,98.90238
5302,93.20191
5305,79.59435
5306,95.25514
5308,99.5687
5309,95.98125
5310,117.5257
5312,110.00239
5316,107.16528
5317,97.41841
5319,80.67506
5320,97.313705
5323,96.9087
5329,99.80672
5331,109.5112
5334,106.2975
5336,110.51567
5338,103.72464
5341,106.32709
5345,95.47902
5348,97.84627
5349,112.75966
5355,110.03476
5356,96.52065
5360,109.34449
5362,105.339325
5364,105.04152
5366,105.65119
5367,96.63577
5368,93.58412
5370,96.93578
5371,77.61345
5373,106.39508
5375,110.32278
5376,97.48436
5378,105.643715
5379,101.76206
5383,95.830536
5384,100.682625
5389,113.07339
5391,78.38528
5393,111.61526
5395,109.69827
5397,109.36216
5398,96.304184
5399,113.82202
5401,118.78794
5402,96.994385
5403,113.15452
5404,95.921135
5407,78.24994
5408,94.0453
5413,109.85957
5414,99.3872
5417,97.14734
5418,109.64272
5420,108.37573
5421,93.96224
5424,96.09917
5425,112.50473
5426,102.02
5429,111.80752
5431,95.33271
5437,104.86747
5440,92.51752
5444,108.20574
5446,105.30131
5447,103.07284
5451,96.97512
5452,106.16622
5455,103.68093
5456,96.127106
5458,92.49299
5459,100.63668
5460,94.525536
5462,97.34082
5463,107.062454
5464,91.27148
5465,110.5771
5466,98.617836
5467,104.39665
5468,106.76463
5469,112.01507
5472,94.29356
5474,95.20417
5475,93.0239
5476,96.34119
5479,106.85048
5480,112.88407
5482,107.16126
5485,91.346695
5486,118.72673
5488,79.47685
5495,106.881294
5496,100.46534
5497,111.816574
5499,109.71245
5503,92.05751
5504,94.29098
5507,97.9223
5509,104.75491
5511,94.285706
5512,109.30237
5516,110.68509
5517,95.0044
5518,104.29186
5521,94.501686
5522,106.772736
5527,102.418846
5528,97.34412
5529,105.26641
5532,103.74525
5533,105.75883
5535,105.22652
5536,101.39595
5540,94.26397
5547,93.13599
5548,111.41023
5550,77.56389
5551,95.484566
5554,109.414894
5555,95.38256
5559,109.298546
5560,91.58736
5561,109.574455
5562,98.096146
5563,110.57762
5565,83.39081
5566,101.01119
5567,103.345695
5568,94.82965
5572,97.276825
5574,95.08692
5576,99.50472
5579,111.6088
5580,85.03218
5581,90.75836
5583,95.79786
5584,109.91499
5586,109.50854
5587,94.81716
5589,103.480606
5591,106.93954
5592,96.91786
5593,106.598404
5594,96.334595
5595,86.58121
5596,109.81856
5597,104.69388
5598,116.37859
5599,96.86697
5602,114.179214
5603,96.334595
5605,94.31808
5607,94.12047
5608,95.02993
5609,94.835075
5610,94.75895
5612,95.22035
5613,105.26641
5614,96.755684
5616,94.75299
5621,94.7083
5623,98.24967
5628,113.49084
5629,96.223915
5631,112.00855
5633,100.33259
5638,103.10565
5639,94.457634
5640,99.78247
5645,98.15109
5646,80.12143
5649,95.52794
5653,103.51694
5655,115.31146
5656,95.05495
5658,94.84015
5662,117.507706
5663,92.52687
5667,93.55469
5670,96.86697
5671,102.35662
5672,95.48414
5673,104.333336
5674,92.24043
5675,104.04283
5676,93.95693
5679,113.003876
5683,108.57196
5687,96.0603
5688,77.22233
5690,99.20827
5691,113.67297
5692,97.48332
5693,107.486595
5694,93.9883
5697,108.77918
5698,92.883514
5699,111.037094
5704,96.473625
5707,113.003876
5709,97.405846
5710,92.6611
5714,94.36075
5718,94.211426
5721,94.996025
5723,94.855576
5724,112.17796
5725,92.48848
5726,102.86382
5729,99.94237
5730,104.29186
5731,97.245605
5733,77.304985
5736,92.93348
5741,112.216415
5745,111.07301
5747,94.54988
5748,112.82128
5750,112.21191
5751,106.73299
5752,95.93923
5754,95.12243
5755,94.671135
5757,101.32653
5758,116.584114
5760,109.03554
5762,105.06221
5766,106.43012
5768,97.16082
5769,118.47483
5770,100.2613
5771,111.2733
5772,92.33871
5773,102.275406
5774,96.124886
5776,94.2071
5777,111.037094
5778,94.58098
5780,110.500824
5782,92.42937
5783,77.66401
5784,97.9617
5786,95.87983
5788,93.79592
5789,99.038925
5790,94.80728
5791,106.81994
5793,100.01436
5794,97.13954
5796,117.75614
5797,95.310135
5801,96.897156
5803,96.0603
5804,104.064064
5805,95.184494
5806,77.187744
5808,109.162735
5813,94.65677
5815,97.61426
5816,106.96062
5822,98.86841
5823,110.92333
5825,107.0778
5827,109.66153
5829,102.715454
5830,98.348274
5831,96.23852
5832,97.00796
5833,109.162735
5837,114.36893
5838,92.07398
5839,95.79586
5842,99.78247
5844,109.02382
5845,95.01793
5846,107.227066
5848,77.28631
5850,108.13976
5851,92.929504
5853,97.16082
5854,105.5627
5858,99.78247
5860,112.679405
5864,104.20345
5866,96.59774
5867,113.003876
5868,95.60134
5869,112.22635
5870,92.59408
5871,109.39462
5874,115.77219
5876,110.4435
5877,90.25049
5878,95.00683
5879,112.3312
5880,99.59699
5884,92.366905
5886,110.95334
5890,99.67487
5896,96.44842
5897,104.97998
5898,97.16082
5901,104.95705
5903,110.45799
5906,94.75895
5908,112.88407
5909,92.492836
5910,105.26641
5911,92.42679
5912,105.04152
5914,115.77219
5919,110.91366
5924,96.19656
5926,94.74827
5929,103.91317
5930,99.59358
5932,92.33287
5933,111.43928
5934,93.58518
5935,109.604935
5936,93.96732
5937,110.46238
5938,95.908585
5939,105.92896
5942,100.166916
5943,92.54353
5944,99.70904
5946,110.832344
5951,93.86965
5953,102.93102
5954,95.11883
5957,105.818474
5961,100.434555
5962,102.0806
5964,78.880264
5965,98.19525
5968,114.61983
5969,95.33164
5974,94.36481
5975,95.614334
5978,80.3339
5981,104.29186
5982,94.80714
5983,100.31176
5989,106.48078
5991,92.946724
5992,98.94082
5995,99.49029
5996,105.25672
5997,111.105
5998,96.01914
5999,76.24005
6001,110.19731
6002,94.48846
6003,98.31467
6004,95.11883
6006,105.79983
6007,93.84759
6011,99.68075
6012,110.048004
6014,92.42679
6015,105.79114
6016,94.56765
6017,111.58271
6018,97.16082
6024,93.95693
6025,103.420525
6026,111.86328
6028,108.032715
6029,77.24178
6030,99.41088
6036,114.61983
6040,95.184494
6041,110.70446
6042,93.716446
6044,96.84845
6045,106.81994
6047,103.374756
6048,101.74311
6049,95.297424
6051,116.37859
6052,98.61174
6053,90.41392
6054,108.90688
6058,97.58774
6059,98.09175
6062,97.0321
6063,117.71717
6064,106.78862
6065,95.184494
6067,101.72406
6068,110.832634
6070,105.37277
6071,109.02025
6072,110.95334
6080,110.95334
6081,93.21987
6084,103.74857
6087,92.880905
6089,103.80204
6092,110.95334
6094,94.126755
6095,109.81856
6097,110.75103
6100,100.41838
6104,109.42154
6105,95.8469
6106,102.44823
6107,81.28045
6108,95.36742
6109,110.95334
6110,93.74972
6114,110.95334
6116,93.86911
6117,97.281525
6118,93.504654
6123,78.72122
6125,110.45799
6128,102.19211
6130,104.30788
6132,105.285324
6137,79.42211
6139,111.163315
6140,96.3364
6141,110.25421
6142,105.420586
6144,102.77996
6145,94.84322
6146,97.84222
6149,92.47952
6156,93.71657
6159,111.94103
6160,96.3364
6162,104.52216
6164,101.77427
6165,92.09959
6168,78.19463
6169,109.162735
6170,98.60765
6171,105.79385
6172,92.5586
6173,108.06103
6176,99.94237
6177,92.771225
6178,95.44564
6180,95.53607
6181,106.38837
6182,96.17504
6185,93.639786
6186,110.244385
6188,107.03419
6189,96.89111
6192,103.74857
6193,93.13534
6194,106.81994
6195,98.91925
6196,118.78084
6197,93.319405
6201,109.95255
6202,94.427284
6203,94.776855
6204,96.054184
6207,116.85377
6209,96.86887
6210,96.18274
6211,111.64643
6213,111.56672
6216,91.938225
6217,92.569695
6219,95.22035
6222,77.187744
6223,109.19229
6235,97.893196
6240,98.01447
6242,94.10106
6247,92.24043
6251,110.78661
6254,114.55477
6255,93.629166
6260,105.195305
6261,93.20425
6262,100.2802
6264,114.095436
6269,109.708374
6271,100.82166
6275,110.27024
6276,93.21855
6278,104.64276
6279,111.405464
6281,113.438225
6284,91.89845
6286,97.5034
6287,77.572014
6288,94.20693
6292,97.89176
6293,95.366325
6295,97.457115
6298,105.48093
6300,107.813515
6304,106.26554
6308,104.955505
6310,94.5194
6312,110.95334
6320,97.245605
6324,93.348076
6325,108.53271
6330,102.60163
6336,109.24158
6340,103.64682
6341,97.893196
6342,102.19564
6344,98.30622
6345,106.29812
6347,111.41023
6348,96.33211
6349,105.48093
6351,77.47812
6353,108.55572
6354,95.05268
6357,92.54871
6358,99.80923
6360,102.273346
6363,113.49084
6364,91.28
6368,110.21144
6370,94.96734
6371,95.519226
6377,102.25817
6379,96.10387
6381,93.50509
6382,77.47812
6383,111.28069
6388,110.264
6390,107.38031
6392,102.715454
6393,99.80252
6395,91.57566
6398,105.74143
6401,77.187744
6402,95.067566
6403,109.146034
6405,96.86148
6406,90.80444
6407,111.037094
6409,105.3543
6411,92.4962
6413,94.49318
6416,97.04954
6417,104.3176
6418,93.17031
6419,118.574646
6420,107.1509
6426,104.294136
6429,96.49379
6430,94.06642
6431,109.146034
6432,96.836586
6434,100.24744
6437,112.37178
6438,93.7308
6439,103.72676
6440,93.08874
6441,94.24864
6442,108.976006
6443,97.26177
6445,94.54988
6448,112.88407
6450,105.43616
6453,97.32124
6455,102.49321
6457,96.19735
6458,98.7917
6461,96.79181
6464,111.023346
6467,97.39901
6469,103.21656
6470,80.13061
6471,97.92905
6473,107.69809
6474,93.37477
6479,95.35879
6481,99.52978
6484,110.017
6495,90.42432
6496,107.11138
6505,105.14228
6506,91.35069
6508,99.42422
6509,93.99991
6510,107.39019
6512,107.01923
6513,96.36551
6514,106.87832
6515,91.53622
6519,94.46467
6521,98.63438
6523,77.68149
6525,102.821045
6526,97.96145
6528,93.41816
6529,99.118225
6531,109.048294
6533,102.07014
6534,93.53597
6535,110.730446
6536,93.1825
6537,112.996346
6540,92.60125
6541,111.28069
6547,104.894875
6548,100.147545
6551,109.64086
6553,105.22432
6555,103.74857
6556,97.21884
6561,77.54306
6564,94.25545
6565,110.730446
6568,97.52884
6569,108.976006
6573,102.739944
6574,97.374115
6577,112.49482
6579,113.49084
6581,95.59443
6582,109.27282
6585,101.27673
6586,94.07289
6589,107.41376
6590,76.805824
6593,101.09566
6594,111.004745
6595,90.24732
6599,94.54163
6600,94.92204
6601,110.72268
6602,91.28
6603,112.88407
6604,97.55154
6607,107.81316
6608,111.418015
6609,93.42139
6611,95.47628
6613,108.976006
6614,97.366264
6616,92.230705
6617,108.976006
6618,95.01071
6619,103.08264
6621,103.74857
6627,102.8283
6629,111.81712
6631,77.28631
6634,95.432686
6636,96.127815
6638,97.52884
6639,108.976006
6641,110.92333
6642,99.464355
6651,116.435555
6654,77.64435
6657,95.42616
6663,95.13748
6665,101.95273
6666,96.19737
6668,94.54865
6669,103.74857
6670,98.29444
6671,101.26017
6673,97.04827
6675,96.05296
6676,77.47812
6677,94.0186
6679,95.74806
6680,108.03572
6681,107.39019
6685,106.99417
6688,94.89637
6689,89.653534
6690,96.85689
6692,108.976006
6693,92.78839
6694,95.39025
6698,118.84855
6699,93.359474
6700,107.620224
6701,96.19735
6702,113.45438
6704,89.653534
6707,105.656166
6712,110.33028
6713,91.86435
6715,108.42074
6721,104.98562
6722,95.22035
6723,108.905495
6724,93.200775
6725,118.42268
6731,109.879906
6735,88.94758
6736,105.1403
6737,107.20987
6738,98.736145
6739,100.51878
6741,101.40625
6743,97.882034
6745,94.54865
6747,108.59871
6749,92.193146
6750,108.32133
6751,114.9865
6752,106.396255
6753,108.976006
6755,107.16119
6756,93.17931
6757,103.243355
6759,110.732185
6761,92.63375
6763,97.92905
6764,118.47483
6765,102.15124
6766,112.42855
6768,105.79983
6771,89.653534
6773,93.531685
6774,99.52661
6778,108.71929
6779,96.077835
6781,97.32972
6784,106.55117
6786,99.81517
6787,96.41676
6790,99.03169
6793,103.400986
6795,108.976006
6798,110.650246
6806,95.79946
6807,95.24894
6810,93.99446
6815,102.410965
6816,91.75002
6817,97.72902
6818,92.726524
6819,103.374756
6820,97.74623
6822,94.52119
6823,116.37859
6824,109.10138
6825,94.58081
6828,77.357124
6829,115.07901
6831,102.411026
6832,93.63882
6833,111.5141
6834,96.207756
6836,105.17277
6837,110.91366
6838,94.23066
6840,100.42828
6843,92.87015
6845,92.7628
6846,96.200745
6847,109.734055
6851,101.25048
6852,97.58392
6853,102.17383
6858,104.18729
6861,110.631546
6863,110.72268
6864,78.24994
6865,97.13243
6866,110.32278
6867,102.491936
6868,102.71776
6869,93.23117
6870,109.10138
6874,101.42247
6875,96.90079
6877,105.79983
6878,99.03778
6880,93.711464
6883,104.50942
6884,93.87579
6886,94.80298
6890,99.59165
6893,104.82672
6894,90.69125
6899,105.79983
6900,93.43424
6904,93.00617
6905,107.24557
6906,95.232124
6910,94.670944
6912,103.143425
6913,112.926155
6920,92.74685
6922,97.00903
6923,108.976006
6926,95.742195
6927,103.05017
6928,92.26343
6931,115.99228
6933,91.909904
6936,91.215225
6937,110.03879
6939,94.93934
6941,101.170235
6942,104.716934
6943,91.4345
6944,102.36335
6945,90.98239
6946,104.52516
6947,117.6787
6949,109.31738
6951,107.058464
6953,103.27068
6954,93.85682
6955,105.781815
6963,109.81928
6964,95.337
6966,99.72136
6968,93.51797
6970,106.38837
6972,108.50034
6976,107.21771
6978,110.32278
6981,95.11274
6985,109.62684
6986,95.33874
6987,109.66124
6989,101.01971
6991,116.37859
6993,111.97628
6994,96.371376
6995,107.856125
6996,92.70739
6997,111.84538
6998,81.02859
7001,108.17558
7003,110.37917
7006,90.5115
7008,90.85359
7010,90.97203
7011,98.04936
7012,93.53518
7013,93.76421
7014,108.76855
7017,100.494255
7018,93.63774
7019,91.86896
7023,92.018936
7024,102.29562
7025,93.546364
7026,109.24636
7027,93.36785
7028,113.62279
7030,108.976006
7031,99.22341
7033,104.46415
7036,94.48282
7037,95.20753
7039,94.02918
7044,94.37909
7045,110.91366
7046,106.42563
7049,93.33
7050,91.98779
7051,106.38837
7054,108.79671
7055,94.18596
7057,91.61757
7060,105.79983
7061,97.16082
7063,93.44574
7064,109.56194
7067,93.711464
7071,99.92128
7074,105.81221
7075,92.63689
7078,110.91366
7079,89.730064
7080,102.00482
7081,97.38833
7082,110.45799
7083,95.92005
7085,91.15091
7092,103.27814
7094,90.82278
7100,92.54133
7101,103.73128
7102,110.32278
7104,109.75403
7105,97.16082
7106,97.33013
7107,100.56138
7108,77.24833
7109,92.864334
7110,110.03879
7112,95.22493
7113,107.21596
7114,104.68231
7116,110.50245
7117,101.85549
7118,98.044136
7120,92.695984
7121,103.27487
